TURN,UTTERANCE,DA,EMOTION
Ses04F_script03_2_M032,You'd better turn that off I think.,o,xxx
Ses04F_script03_2_F030,Why?,q,ang
Ses04F_script03_2_M033,It's very late and it will annoy the people upstairs.,ans,xxx
Ses04F_script03_2_F031,There is no one upstairs.  It's a photographer's studio.,s,ang
Ses04F_script03_2_M034,There are people downstairs I suppose.,q,ang
Ses04F_script03_2_F032,They're away in Tunis.,ans,xxx
Ses04F_script03_2_M035,This is no time of year for Tunis.,o,ang
Ses04F_script03_2_F033,"Turn it on again, please.",c,xxx
Ses04F_script03_2_M036,I'll do no such thing.,dag,xxx
Ses04F_script03_2_F034,Very well if you insist on being boorish and idiotic.,dag,ang
Ses04F_script03_2_M037,Turn it off.  It's driving me mad.,c,ang
Ses04F_script03_2_F035,You're far too temperamental.  Try to control yourself.,o,ang
Ses04F_script03_2_M038,Turn it off.,c,xxx
Ses04F_script03_2_F036,"Go away, go away.  I hate you.",c,ang
Ses04F_script03_2_M039,"Amanda, listen.",c,ang
Ses04F_script03_2_F037,Listen? Listen indeed.  I'm sick and tired of listening to you.  You damn sadistic bully.,o,ang
Ses04F_script03_2_F038,Stop.,c,ang
Ses04F_script03_2_M040,Very amusing.,o,ang
Ses04F_script03_2_F039,"Stop, stop.  I hate you.  Do you hear?  You're conceited and overbearing and utterly impossible.",o,ang
Ses04F_script03_2_M041,"You're a vile tempered, loose living, wicked little beast. And I hope I never see you again as long as I live.",o,ang
Ses04F_script03_2_F040,"This is the end do you understand?  The end,",s,ang
Ses04F_script03_2_M042,You're not going like this.,c,ang
Ses04F_script03_2_F041,finally and forever,s,ang
Ses04F_script03_2_F042,"Oh, I am.  Let go of me.",dag,ang
Ses04F_script03_2_M043,You're not.,dag,ang
Ses04F_script03_2_F043,"Oh, I hate you. It's a good thing that I found out in time what you're really like. Marry you again?  Never, never, never.",o,ang
Ses04F_script03_2_M044,Shut up.  Shut up. I wouldn't marry you again if you came crawling to me on your bended knees.,s,ang
Ses04F_script03_2_M045,"You're a mean, evil minded, little tempered witch. I hope to God I never set eyes on you again as long as I live. Whore.",o,ang
Ses04F_script03_2_F044,I'd rather die in torment. Beast.  Brute.  Calf swine.,o,ang
Ses04M_impro01_M000,"Yeah, hi.  Um, look, I -- all I'm trying to do right now is renew my license plate.  That's all.  I just need to get one of those little stickers.",s,neu
Ses04M_impro01_F000,Okay.  What's the problem?,q,neu
Ses04M_impro01_M001,"And I've- I've- some lady -- I got in line.  I waited for about two hours um, and, I gave her this form",ans,fru
Ses04M_impro01_M002,"that she gave to me earlier. And she said oh, I gave you the wrong one by accident.  So I was hoping I could just fill out a new one, give it to you and sort of skip this whole line business.",s,fru
Ses04M_impro01_F001,"Okay, um.  Do you have your photo ID with you?",q,neu
Ses04M_impro01_M003,"Yes, I do.",ans,neu
Ses04M_impro01_F002,Okay.  This is the wrong form.  I'm sorry.,s,neu
Ses04M_impro01_M004,"This is -- okay, then just can I have the form that I need.",q,fru
Ses04M_impro01_F003,"I don't have the form.  You're going to have to go get in that line over there and they will give you the right form.  And after you fill it out, you can bring it back to me.",ans,fru
Ses04M_impro01_M005,Don't you -- you don't have-,s,fru
Ses04M_impro01_M006,are you telling me you don't have a stack of them behind the desk?,q,fru
Ses04M_impro01_F004,I don't have any of,ans,fru
Ses04M_impro01_F005,I don't have any of them over here.  You're gonna have to go get in that line over there.  And they will give you a copy of the form.,s,fru
Ses04M_impro01_M007,"But you're -- it's the same -- I mean, you can -- like I can't go behind your desk--",s,fru
Ses04M_impro01_F006,"Nope, I don't. I don't have-",dag,fru
Ses04M_impro01_M008,or I can't go behind there- you can go behind this person's desk and just grab the form. So if you could just do that; that would help me out a lot.,s,fru
Ses04M_impro01_F007,"No, I can't. That's-",dag,fru
Ses04M_impro01_F008,I'm sorry.  You have to do things the way you have to do things here.  We have rules.,s,fru
Ses04M_impro01_M009,"Look, can you please just-- --make this -- look, I look--",c,fru
Ses04M_impro01_F009,"Go get in that-- Sir-- Sir, there are people in line behind you. you need",s,fru
Ses04M_impro01_M010,look-- It's  been- it's been two hours.  Can you please just make this easier on me and just go and get the form?  It's not- it's really not,q,fru
Ses04M_impro01_F010,"I'm sorry.  I'm sorry you're having a hard time,",ap,fru
Ses04M_impro01_F011,but you're gonna have to go get in  that line to,s,fru
Ses04M_impro01_M011,What if I pay you money?,q,fru
Ses04M_impro01_M012,"Can I pay you money?  Can I give you, like, twenty bucks and you'll go back there and get the form?",q,fru
Ses04M_impro01_F012,twenty bucks? Please. Go get in that line over there.,ans,neu
Ses04M_impro01_M013,"Come on.  Will you please?  I just --I look, I  cannot-- --just if I --",q,fru
Ses04M_impro01_F013,"Look, I'm having a really bad day.  I'm off in twenty minutes and I just really don't need this right now, okay.",s,fru
Ses04M_impro01_M014,"I don't care, well- You're having a bad -- I just waited in line for two hours.",s,fru
Ses04M_impro01_F014,"And you're gonna have to go wait again, because that's the line you need.",s,fru
Ses04M_impro01_M015,Well I just -- I can't do that right -- can you please just grab the form? All you have to do is grab the form.  I'm not gonna ask anything else of you.,s,xxx
Ses04M_impro01_F015,I can't do that. It's against our rules. You can go get in that line over there or you can just go ahead and leave and come back another day.  Maybe there will be a shorter line.,o,fru
Ses04M_impro01_M016,That's all I- I just- That's all i want you to-,s,fru
Ses04M_impro01_M017,"Rules, you just have to grab a piece of paper behind from somebody's desk",s,fru
Ses04M_impro01_M018,It's not rocket science.,o,ang
Ses04M_impro01_M019,"Come -- just, please, just grab the form.  It's right over there.",s,fru
Ses04M_impro01_F016,I can't do that.,dag,fru
Ses04M_impro01_M020,I know it's right over there.,s,xxx
Ses04M_impro01_M021,Why are you being such a bitch?,q,fru
Ses04M_impro01_F017,"I'm sorry, but I can't do that.",ap,fru
Ses04M_impro01_M022,"Please, will you please -- will you please just grab the form?",q,fru
Ses04M_impro01_F018,So go get in the other line or leave.  Or I will have you escorted out by security.,s,ang
Ses04M_impro01_F019,Would you like to be kicked out of the D.M.V.?  You don't think that'll be a little embarrassing?,q,ang
Ses04M_impro01_M023,"Fine, which line is it?",q,fru
Ses04M_impro01_F020,The one you just came from.,ans,fru
Ses04M_impro01_M024,"Okay, fine.  I'll go over there.  Thanks, a lot.  You've been really helpful.",o,ang
Ses04M_impro01_F021,Yeah.  Thank you.  Have a pleasant day.,g,ang
Ses04M_impro02_M001,There's really -- there's nothing I can do.,s,xxx
Ses04M_impro02_F001,You're just fine with this?,q,xxx
Ses04M_impro02_M002,There's nothing I --,ans,fru
Ses04M_impro02_F002,You're just going to pick up and leave me and our baby and miss a year of our lives?,q,fru
Ses04M_impro02_M003,"It's -- look, it's only a year.  It'll go by quickly.  Okay.",ans,fru
Ses04M_impro02_F003,"When you get back, think of all of the things that you're going to have missed.",s,xxx
Ses04M_impro02_M004,"I know, but I'll be back then.  And - and- and we'll have -- we have the rest of our lives.",ag,fru
Ses04M_impro02_F004,Don't go.,c,xxx
Ses04M_impro02_M005,I can't do that.  I have to go.,dag,fru
Ses04M_impro02_F005,"Do you want to -- do you want to leave us behind?  I mean, I don't understand why you have to do this.",q,fru
Ses04M_impro02_M006,I've made a pledge.  I can't not do this at this point.,ans,fru
Ses04M_impro02_M014,I'm not going to stay more than a year.  I've  agreed to a year,ans,fru
Ses04M_impro02_F012,Then why do you have to go a year at all?,q,fru
Ses04M_impro02_F013,Well unagree.  Tell them that you can't leave right now.  I can't do this by myself.  I can't do this without you.,c,fru
Ses04M_impro02_M016,"Yes, you can.  Yes, you can.  You know you can.  You're a strong person.",dag,fru
Ses04M_impro02_F014,This is supposed to be a partnership.  We're supposed to do this together. I'm not supposed to be left here to do this by myself while you leave.,o,xxx
Ses04M_impro02_M017,It is. It is. It is. It is. I'm going to write you every day.,ag,fru
Ses04M_impro02_F015,"What am I supposed to do, read your letters?",q,xxx
Ses04M_impro02_M018,What else can we do?  I -- we don't have a choice in this.  Do you understand?  You can't come with me and I can't stay here.  That's all there is to it.,ans,fru
Ses04M_impro02_F016,"There has to be something.  I mean, we can't just live with this.  It's not -- it just won't work this way.",o,fru
Ses04M_impro02_M019,We don't have a choice.  I have to do this.,dag,fru
Ses04M_impro02_F017,Just tell them no.,c,fru
Ses04M_impro02_M020,"I can't do it.  I'd love to.  I mean, I don't - if you understand, I don't want to stay.",dag,fru
Ses04M_impro02_M021,"I mean, I don't want to -- I don't want to leave.  I want to stay here with you.",o,fru
Ses04M_impro02_F018,"Then, can't you please try something?  If you go and ask them and they say no, then I would understand, but you're not even willing to ask.",o,fru
Ses04M_impro02_F019,Can't you just make an effort?  Can't you just try?,q,fru
Ses04M_impro02_M022,I've asked already.  I can't go back.,ans,fru
Ses04M_impro02_M023,"It can't happen.  I have to go.  I want to stay really bad, but I can't.  There's just no -- I don't have an option.",o,fru
Ses04M_impro02_F020,When do you leave?,q,sad
Ses04M_impro02_M024,Next week.,ans,fru
Ses04M_impro02_F021,A week.  You're giving me a week to be okay with this.,q,ang
Ses04M_impro02_M025,"You can't make it out like I'm happy about this.  I mean, I didn't -- I didn't want to put you in this situation.",ans,fru
Ses04M_impro02_F022,Well it doesn't seem like you're that bothered by it.,o,fru
Ses04M_impro02_M026,"I am.  I mean, I don't know.  I don't know what else to tell -- you know, I mean, I can tell you.  I don't know what else to do. I mean, I've been forced into this situation.",dag,fru
Ses04M_impro02_F023,"If you really cared so much, you'd find a way out.",o,fru
Ses04M_impro02_M027,There's nothing I can do.  I-- I,s,fru
Ses04M_impro02_F024,"Fine, fine.  We have to be together.  If you can't stay here, then I'll go with you.  I don't care where you go.  We'll go, too.  I'm not staying behind.",o,xxx
Ses04M_impro02_M028,They won't let you come along.  It's not going to happen.,dag,fru
Ses04M_impro02_F025,"It's a free world.  I can go where I want.  Wherever you are, that's where we're going to go.",o,fru
Ses04M_impro02_M029,Are you kidding? Please don't be difficult about this.,q,fru
Ses04M_impro02_F026,Difficult.  You're leaving for a year. We have a newborn child and you're leaving.  I don't think I'm being difficult.,ans,xxx
Ses04M_impro02_M030,[BREATHING],oth,fru
Ses04M_impro02_F027,"I'm finding a way to make it work.  And I will go wherever you go.  Whatever I have to do, I will make this work.",o,fru
Ses04M_impro02_M031,"Look, I--",s,fru
Ses04M_impro02_F028,You're not really giving me a lot of options.,o,fru
Ses04M_impro02_M032,Where I'm going is not the safest place on the earth.  Okay.,o,fru
Ses04M_impro02_F029,But I'm supposed to be okay with you going there.,o,fru
Ses04M_impro02_M033,But I've been trained.  You have no training.,s,fru
Ses04M_impro02_F030,I'm not going to stay here and wait.,s,xxx
Ses04M_impro02_M034,You have to.  Do you understand me?  You have to.,dag,fru
Ses04M_impro02_F031,I can't do it.,dag,xxx
Ses04M_impro02_M035,"Well I guess we're at a stalemate then, aren't we?",q,fru
Ses04M_impro03_M000,"So, um, well, I just -- I kind of wanted to, you know, tell you that I'm actually -- I proposed to Kate and we're going to get married.",s,xxx
Ses04M_impro03_F001,"Oh, my God.  Congratulations.",s,xxx
Ses04M_impro03_M002,"Yeah, it's pretty amazing, huh?",ag,exc
Ses04M_impro03_F002,I can't -- how did you do it?  What happened?,q,exc
Ses04M_impro03_F003,[LAUGHTER] Well you paint a romantic picture.,o,exc
Ses04M_impro03_M005,"Well I didn't want it to be like cheesy, you know.",o,hap
Ses04M_impro03_F004,Did she cry?,q,exc
Ses04M_impro03_M006,"She didn't cry, but she was laughing a lot and it was very exciting, so...",ans,hap
Ses04M_impro03_F005,"Oh, my God.  How long have you been planning on doing this?",q,exc
Ses04M_impro03_M007,"Honestly, it was kind of quickly.  It was actually only in the past couple months.",ans,hap
Ses04M_impro03_F006,I can't believe this.  You're getting married. It's crazy!,o,exc
Ses04M_impro03_M008,"Yeah. Yeah. So- I know.  I know. I know.  It's weird 'cause it's like the beginning of the rest of my life, you know.",o,hap
Ses04M_impro03_F007,"Yeah, it is.",ag,exc
Ses04M_impro03_M009,"But uh- no, I mean, you know.  You know, I really want you to like, you know, sort of",o,hap
Ses04M_impro03_M010,"help Kate out with like planning stuff. I mean, if you want to.  I mean, you guys are good friends anyway so I figured, you know, if you guys want to like -- I mean, you know, I'm sure you enjoy that kind of thing.",o,xxx
Ses04M_impro03_F008,"Yeah, I would love to. Thanks. [LAUGHTER]",ag,exc
Ses04M_impro03_M011,Okay. Well there you go.,a,exc
Ses04M_impro03_F009,"Oh, my God, where -- have you guys talked about where you're going to get married or--",q,exc
Ses04M_impro03_M012,I think we're going to -- we're going to -- we want to do it in Hawaii and just fly everybody in.,ans,xxx
Ses04M_impro03_F010,"Oh, my God.",s,exc
Ses04M_impro03_M013,"I just -- 'cause, I mean, Hawaii just has like the best fruit buffets.  And so I'm just going to say forget, you know, all like kind of meats and all that stuff.",s,xxx
Ses04M_impro03_M014,"It's just going to be like a all fruit--fruit buffet wedding, plus a cake.",s,xxx
Ses04M_impro03_F011,Are you going to get married like on the beach barefoot or like fancier?  Like in a church.,q,exc
Ses04M_impro03_M015,Barefoot?,q,exc
Ses04M_impro03_F012,Well I don't know.  Throwing it out there.,ans,exc
Ses04M_impro03_M016,"Um, no, no, no.  It'll be in like a park near the beach.",s,xxx
Ses04M_impro03_F013,Okay.,ag,xxx
Ses04M_impro03_M017,Yeah.  But I'm really excited.  So and everybody's going to come out and it'll be a great time.  And--,o,exc
Ses04M_impro03_F014,"Are you going to have a big wedding or like keep it really small like just, you know, family and really close friends?  Or, I mean--",q,xxx
Ses04M_impro03_M018,"It'll be kind of small, but not, you know, not tiny, you know.  I want to have, you know, as many people as we can afford to fly out to Hawaii and put up there for--",ans,xxx
Ses04M_impro03_F015,It's so exciting.  What's the ring look like?,q,exc
Ses04M_impro03_M019,It's big and shiny.  I don't know.  It's silver and--,ans,exc
Ses04M_impro03_F016,Big and shiny.  You're such a guy. [LAUGHTER],o,exc
Ses04M_impro03_M020,"Yeah, I don't know. [LAUGHTER] But, yeah, so anyway -- well I wanted to tell you that, you know, 'cause you're one of my good friends and you're Kate's- one of her best friends and-",s,hap
Ses04M_impro03_F017,I'm so excited for you. That's great. I'm so-,o,exc
Ses04M_impro03_M021,"Yeah, yeah. She was actually -- she was going to tell you but I told her that I wanted to tell you and she had to work today anyway, so I decided to-",s,hap
Ses04M_impro03_F018,Well I'm glad you told me.,o,xxx
Ses04M_impro03_M022,"Yeah, yeah.",ag,hap
Ses04M_impro03_F019,It's fantastic.  I -- congratulations. It's amazing.,o,exc
Ses04M_impro03_M023,"Thank you.  I'm really -- I'm really excited.  And it's -- I don't know, it's like a little -- it's like a little scary, 'cause I'm like, ah, you know, it's the first time I've ever done anything like this.",o,exc
Ses04M_impro03_M024,"But, you know, it's like I really love her and I really just -- I can't imagine spending my life with anybody else but her.  So, you know, it's like I know that's the right thing.  And if you have to, you know, if you have to question that, you know, don't- don't do it.  So we're going to do it.",o,hap
Ses04M_impro03_M025,"And it's going to -- the -- you know, I told her that I just -- I want the color brown to be as an integral in the wedding.  And, um, maybe some greens and blues.",s,hap
Ses04M_impro03_F020,And how did she feel about that?,q,xxx
Ses04M_impro03_M026,She's okay with it.,ans,hap
Ses04M_impro03_F021,Well that's good.  It'll be a great wedding.  You're willing to compromise on things.,o,xxx
Ses04M_impro03_M027,"Exactly, exactly, exactly.  So--",ag,xxx
Ses04M_impro03_F022,She's going to let you have say in the wedding choices?  That's pretty impressive. Very forward-thinking woman. [LAUGHTER],o,xxx
Ses04M_impro03_M028,"Well, I mean I just told her--Well I just said, you know, hey, these are my suggestions.",s,hap
Ses04M_impro03_F023,And brown.,oth,xxx
Ses04M_impro03_M029,All fruit and the color brown. Just that. That's all- that's my only request.,s,hap
Ses04M_impro03_F024,This is why men don't plan weddings. [LAUGHTER],o,hap
Ses04M_impro03_M030,Yeah.  Well maybe--maybe you're right. Maybe there's something to that.,ag,hap
Ses04M_impro03_F025,All fruit and brown. [LAUGHTER],s,exc
Ses04M_impro03_M031,"So, um, anyway, do you want to order now?   So, um I mean--",q,neu
Ses04M_impro04_M000,"Oh, man, I just -- I don't know what to do.  I don't know what to do.  It's like every job, you know, I go to; every job I apply to,",s,fru
Ses04M_impro04_M002,"I-I'm not kidding.  I've tried everything.  Like I've gone to every business and local, you know,",ans,fru
Ses04M_impro04_M003,"local business in- in the area and I can't- I can't get anything.  Like, nobody -",s,fru
Ses04M_impro04_F001,What about like a temp agency?,q,neu
Ses04M_impro04_M005,"Yeah, I tried that.  And there was like, yeah, like I did like one thing once.  But, like, that's not -- it doesn't last very long.  And it's not enough to live on.",ans,fru
Ses04M_impro04_F003,"Right, but you have -- I mean, you have to keep on them.  You have to keep calling and reminding them that you're still looking and",s,neu
Ses04M_impro04_F004,"I mean, you have to be really aggressive about it.",o,neu
Ses04M_impro04_M006,"Yeah, I do.  I do.  You don't understand.",ag,fru
Ses04M_impro04_M007,I- You don't understand. I don't have a job.  All- My job is to look for a job.  I don't do anything else.,o,fru
Ses04M_impro04_M009,"No, no, no, no, no.  I can't- I can't do that.  I can't, I- because if I'm not- if I'm not- if I'm not doing something that I love, then I can't -- I can't- I mean it's- what's the point?",dag,fru
Ses04M_impro04_F006,"Well then you're choosing to be unemployed, really.",o,neu
Ses04M_impro04_M010,I'm not choosing. I'm not-,dag,fru
Ses04M_impro04_F007,"If you're not willing to try and work with it and find something and, you know, I mean, there are things you could do.",o,neu
Ses04M_impro04_M011,"No, but I'm try- but like all the things that I-it's like I apply to all these places and none of them",s,fru
Ses04M_impro04_M012,"-- I mean, I don't understand.  It's like -- I mean, I feel like I'm qualified enough.  I just don't understand.  Like, I mean, it's just like a matter of circumstance, but it's been three years, you know, three years.",s,fru
Ses04M_impro04_F008,"Well maybe, you know, your luck it is just down and the market for your particular field is down and maybe you just need to look into doing something else for a while.",o,neu
Ses04M_impro04_M013,This is stupid.,o,fru
Ses04M_impro04_F009,"I mean, I'm not saying that you should, you know--",s,neu
Ses04M_impro04_M014,"You know what, this is your fault.",o,fru
Ses04M_impro04_F010,Excuse me?,q,sur
Ses04M_impro04_M015,It's your fault 'cause -cause you always told me to- to do this and I did that instead.  And I didn't take your advice and - and- but you sort of were like were telling--,ans,fru
Ses04M_impro04_F011,It's my fault 'cause you didn't do what I told you to?,q,neu
Ses04M_impro04_M016,"Yeah, exactly.",ans,fru
Ses04M_impro04_F012,Well that sounds like your fault.,o,neu
Ses04M_impro04_M017,Yeah.,ag,fru
Ses04M_impro04_F013,You didn't do what I told you to do.,s,neu
Ses04M_impro04_M018,That's 'cause you always tell me to do the wrong thing.  And I thought this time it was -- I was gonna be right by going with the opposite thing. So it's your fault because,s,fru
Ses04M_impro04_M019,"-because you were always wrong and-and-and this time you were right. And-and I didn't -- yeah, that's why.",o,fru
Ses04M_impro04_F014,That's amazing logic that you managed to turn that around and make it my fault.,o,xxx
Ses04M_impro04_M020,"Well, I mean, it makes sense, doesn't it, hmm?",q,neu
Ses04M_impro04_F015,I think maybe you can't get employed because you aren't willing to take responsibility for your own actions.,ans,neu
Ses04M_impro04_M021,That's not true.  I take responsibility for my own actions.,dag,neu
Ses04M_impro04_F016,Really?  Whose fault is it you don't have a job?,q,neu
Ses04M_impro04_M022,Yours.  I don't--,ans,neu
Ses04M_impro04_F017,[LAUGHTER],oth,neu
Ses04M_impro04_F018,"You see what you just did there, though?",q,xxx
Ses04M_impro04_M023,"I had- No, I don't.  I'm sorry.  I just totally screwed this one up.  You can stop it I guess.",ans,oth
Ses04M_impro05_M001,Just arrived from London--,s,xxx
Ses04M_impro05_F001,Mmhmm.,b,neu
Ses04M_impro05_F003,Right.,b,neu
Ses04M_impro05_M003,"lost my luggage. I didn't lose it. No, it's not like I left it somewhere and somebody took it.",s,fru
Ses04M_impro05_F004,"Oh, oh, you didn't.",ag,xxx
Ses04M_impro05_F005,I thought you lost your luggage.,o,xxx
Ses04M_impro05_M006,"And he told me to come to this desk here so I can, uh, at least get, uh, the hundred- hundred and fifty dollars that- that I'm owed for my loss.",s,fru
Ses04M_impro05_M007,Cause that's roughly how much the bag plus all its contents was worth.,s,fru
Ses04M_impro05_F006,"Uh. Okay.  I -- first of all, I'm very sorry you lost your bag.",ap,neu
Ses04M_impro05_F007,"Um, but, actually, our policy is a fifty dollar",s,neu
Ses04M_impro05_M008,fifty dollars?,q,ang
Ses04M_impro05_F008,refund--coverage of the bag that was lost. yes,ans,neu
Ses04M_impro05_M010,"I don't but the thing is, I don't care about your policy.",o,ang
Ses04M_impro05_M011,You understand?,q,ang
Ses04M_impro05_M012,"What I want you to do is I want you to write three of those, as if I were three people.  Okay.  You can write -- you can just put my name on all --",s,fru
Ses04M_impro05_F010,I can't do that.,dag,neu
Ses04M_impro05_M013,But what I'm telling you is that's what you're going to do.,s,fru
Ses04M_impro05_F011,"Uh, no, actually, no I'm not.",dag,xxx
Ses04M_impro05_M014,"No, no, because, look, I don't care what your policy says.  I mean--",o,ang
Ses04M_impro05_F012,I'm very sorry.  I understand you're frustrated. You just got off of a flight.,ap,fru
Ses04M_impro05_F013,We'll cover fifty.,s,neu
Ses04M_impro05_M017,No.  No.  No.  What I need you to do -- I need you to write checks for -- I need you to write three of them. That'll be satisfactory.,dag,ang
Ses04M_impro05_F014,We only cover fifty do-,s,fru
Ses04M_impro05_M018,"Just -- you can fill out the form--We can fill out - no, no, no, we can fill out the form three times.",dag,ang
Ses04M_impro05_F015,We only cover fifty dollars worth of lost items.,s,fru
Ses04M_impro05_M019,And then that'll be that. It's going to be fine. Just-,s,fru
Ses04M_impro05_M020,"I'm going to get very upset.  Like, I mean, I'm- I'm upset right now but I'm going to get really upset if you- if you don't do the check thing.",o,xxx
Ses04M_impro05_F016,I'm very sorry.,ap,fru
Ses04M_impro05_F017,I'm very sorry.  I understand you're upset.  You just got off a long flight.,ap,neu
Ses04M_impro05_M021,"You don't understand. You don't understand, actually.  You don't understand because it was my luggage that was lost.  Okay.",dag,fru
Ses04M_impro05_M022,"Yeah.  If it was yours, but it's not. It's mine.  Okay. So just--",s,ang
Ses04M_impro05_F020,But it's not.  It's yours.  I understand.,ap,neu
Ses04M_impro05_F021,I know.  We want to work with you.  We will give you the fifty dollars but I'm--,s,fru
Ses04M_impro05_M023,"No, it's not going to be -- but it's not going to be fifty, it's going to be a hundred and fifty.  You're going to write three, you understand, three of- of the forms.  You're going to write three of them out and then give it to me.",dag,xxx
Ses04M_impro05_F022,"Yeah, we don't do that.  I can go ahead and send you--",dag,fru
Ses04M_impro05_M024,You- you- you- you're misunderstanding me.  You're going to do that.,c,fru
Ses04M_impro05_F023,"We will definitely keep an eye out for your bag. We will try to find it.  We will, you know, fill out the form for missing items.",s,fru
Ses04M_impro05_M025,"Look, can I just -- can I speak to your manager, please?  'Cause I- I really -- I don't, um -- I mean, I just don't want to deal with -- I know that -- I mean, I know this isn't your fault,",q,fru
Ses04M_impro05_F024,No one can make the three check thing happen 'cause we don't do that.,ans,fru
Ses04M_impro05_F025,I can write you the one check.,s,fru
Ses04M_impro05_M026,but I need to speak to somebody who can make the three check thing happen.,s,ang
Ses04M_impro05_F026,All- all that my supervisor could do is the exact same thing that I'm offering to do.,s,fru
Ses04M_impro05_M027,"But what I'm talk -- but I'm just,just- please let me--",s,fru
Ses04M_impro05_M028,But if I could just speak directly -- if I could just speak directly to your-- to your superior person,s,fru
Ses04M_impro05_F027,"I'd be happy to give you a cup of coffee, too.",o,fru
Ses04M_impro05_F028,We'll just throw that in--gratuitously.,o,fru
Ses04M_impro05_M029,then that would be helpful to me because I just feel like if- you don't think you have the power to write three checks but you actually do. see?,s,fru
Ses04M_impro05_F029,"No, I don't. See, I could lose my job if I did that.",o,fru
Ses04M_impro05_M030,But your job is not my concern. My concern is getting my luggage.,o,fru
Ses04M_impro05_F030,And your bag is not my concern.,o,fru
Ses04M_impro05_F031,The fifty dollars I'm going to give you for your bag is really all I'm concerned with.,o,fru
Ses04M_impro05_M031,"Look, I don't -- look, can we just not argue about this.  Like--",q,fru
Ses04M_impro05_F032,I'm more than happy to not argue about it.  I will give you your fifty dollar certificate.,ans,fru
Ses04M_impro05_F033,You can go ahead and go fill out the form. We'll look for your bag.,s,fru
Ses04M_impro05_M032,So what if- what if we- what if we do three forms,q,fru
Ses04M_impro05_M033,with different names on them? That-,q,fru
Ses04M_impro05_F034,Then that would be lying.,ans,fru
Ses04M_impro05_M034,"but, no. See, 'cause",s,fru
Ses04M_impro05_M035,if we have three forms then I can get the hundred and fifty.,s,fru
Ses04M_impro05_F035,I'm sorry.  We can only issue one fifty dollar certificate to cover the lost bag for one person.,s,fru
Ses04M_impro05_M036,"Just please, will you please just work with me here? Just -- all I'm asking you to do is just work with me. I know -- I know that you get lots of people all day long who give you shit, give you crap, but",s,fru
Ses04M_impro05_F036,"I understand you're frustrated, but--",ag,neu
Ses04M_impro05_M037,"um, you know, I -- this is my bag and I need the hundred and fifty dollars. Please.",s,fru
Ses04M_impro05_F037,I know. I understand it's personal-- It's personal to you. I get that.,ag,neu
Ses04M_impro05_M038,Please.,c,ang
Ses04M_impro05_F038,"But if you want to just sit down, you know, maybe have a cup of tea, calm down a little bit, we'll go ahead and we'll do what we can for you. you okey",s,fru
Ses04M_impro05_M039,"I'm already calm. Okay, I'm calm. I'm calm.",s,ang
Ses04M_impro05_M040,"Just all I need you to do is just fill out three forms and I'll leave you alone forever, forever.  I'll never -- we'll never see each other again.",s,fru
Ses04M_impro05_F039,"And I'm looking forward to that.  However, I can't do that. I would lose my job.",dag,fru
Ses04M_impro05_M041,But that's not going to-- But you don't understand. You're looking forward to never seeing me again.,o,fru
Ses04M_impro05_F040,"Oh, yes.",ag,fru
Ses04M_impro05_M042,But never seeing me again is not going to happen until you give me the three checks.,o,fru
Ses04M_impro05_F041,"I'm sorry, really.  But--",ap,fru
Ses04M_impro05_M043,I don't -- I'm not- I'm not convinced.,o,fru
Ses04M_impro05_F042,That I'm sorry?,q,fru
Ses04M_impro05_M044,"Yeah.  If you were really sorry, you'd give me the three checks.",ans,ang
Ses04M_impro05_M045,"So why don't we just do that and stop this nonsense, hmm?  Hmm?",q,ang
Ses04M_impro06_F000,"Hey, how you doing?",q,sad
Ses04M_impro06_F002,"I know- I know there's nothing I can say that will really help, but--",o,sad
Ses04M_impro06_M001,"I know.  I just -- I don't know.  It's just weird because you have somebody who's, you know,",o,sad
Ses04M_impro06_M002,a major part of your life and then they're gone.  And I don't know.  That's not really -- it's never really happened to me before.,s,sad
Ses04M_impro06_F004,"But, I'm here if there's anything you need.  I mean, you just have to ask.  I know --",s,sad
Ses04M_impro06_M004,Thanks.,g,sad
Ses04M_impro06_F005,--it doesn't really do anything.  But--,o,sad
Ses04M_impro06_M005,I just -- it's just not fair.,o,sad
Ses04M_impro06_F006,I know.  It never is.,ag,sad
Ses04M_impro06_M007,feel the same way everybody else does.,o,sad
Ses04M_impro06_F008,"I mean, what do you want to do?  Do you want to- do you want to talk about it?  Do you-",q,sad
Ses04M_impro06_M008,"[BREATHING] I mean, there's nothing really to talk about.  He's gone and I'll never see him again.",ans,sad
Ses04M_impro06_F009,"Well I know it's not a lot of help or anything, but at least you got to know him.  I mean, at least you had the time with him that you did.",o,sad
Ses04M_impro06_M009,Yeah.,ag,sad
Ses04M_impro06_F010,"I mean, we can be grateful for that.",o,sad
Ses04M_impro06_M010,"Yeah, I don't know.  Sometimes I wish I didn't know him.  So I wouldn't--",o,sad
Ses04M_impro06_M011,This is just -- this is a terrible life.  I just don't understand.,o,sad
Ses04M_impro06_F013,"Just life, in general?",q,xxx
Ses04M_impro06_M012,"I mean, it's just not fair.  Like, I don't know.  Why people -",ans,sad
Ses04M_impro06_M013,"there should just be some sort of rule that people don't die until they're older, 'cause then, at least, it's expected.",o,sad
Ses04M_impro06_F014,"I agree.  If I knew how to make that happen, I would certainly help you.",ag,sad
Ses04M_impro06_M014,I don't know what to do.,s,sad
