TURN,UTTERANCE,DA,EMOTION
Ses02M_impro03_M003,"Yes, I know. [LAUGHTER]",ag,xxx
Ses02M_impro03_F003,"Oh, my Gosh. Well, and did",b,exc
Ses02M_impro03_M004,"I'm so nervous you know, I'm-",s,xxx
Ses02M_impro03_F004,Did she say yes?,q,exc
Ses02M_impro03_M005,"Yes, she said yes. [LAUGHTER] I know",ans,exc
Ses02M_impro03_F005,That's like the most definitive.,o,exc
Ses02M_impro03_F006,"Oh, my gosh, wait so when did you decide to do this, I mean,",q,xxx
Ses02M_impro03_F007,I would have thought you would have told me that you were planning on doing this.,o,exc
Ses02M_impro03_F008,"Yea, I guess so. Oh, my Gosh. Was she surprised?",q,exc
Ses02M_impro03_M008,"Yes, yes. You know, she - she was like - I mean, she was happy, you know",ans,exc
Ses02M_impro03_F009,Yeah.,ag,xxx
Ses02M_impro03_M009,"I - I think it was about time, I don't know, maybe. You know what, it's been it's been long enough now.",o,exc
Ses02M_impro03_F010,So what did you do?,q,xxx
Ses02M_impro03_M010,"Oh, well, it was -- you know, we were at this- at this concert and yeah",ans,hap
Ses02M_impro03_M011,so I-I talked to some of the crew before hand and-,s,hap
Ses02M_impro03_F011,"Oh, You did not.",a,exc
Ses02M_impro03_M012,I-I did.,s,hap
Ses02M_impro03_F012,"Oh, my Gosh. that's so cute",o,exc
Ses02M_impro03_M013,"So I got the band to do something, you know, like towards the end of the song I got to go up on stage and, uh",s,xxx
Ses02M_impro03_F013,"That's so romantic. Oh, my Gosh. She must have died. That's like one of those things you write into a magazine about like my boyfriend did this. Oh my God.",o,exc
Ses02M_impro03_M014,"I know, so",ag,hap
Ses02M_impro03_M015,I got to freak her out.,s,hap
Ses02M_impro03_M016,"No, yes -- so",b,exc
Ses02M_impro03_F014,She must have flipped out.,q,exc
Ses02M_impro03_M017,"Yea, that way she was guaranteed that she could not say no.",ans,hap
Ses02M_impro03_F015,Right exactly because you can't say no in front of thousands of people. [LAUGHTER],ag,exc
Ses02M_impro03_M018,"No, but it was good.",o,exc
Ses02M_impro03_F016,Did you bring her up on stage too?,q,exc
Ses02M_impro03_M019,"Yes, yes. [LAUGHTER]",ans,exc
Ses02M_impro03_F017,"Oh, my Gosh, that's so cute.",o,exc
Ses02M_impro03_M020,"I know it was, I don't know I was really nervous but I'm really - I'm really glad.",o,exc
Ses02M_impro03_F018,Are your parents excited or...?,q,exc
Ses02M_impro03_M021,"Oh yes, they - they you know they love her and so I mean...",ans,hap
Ses02M_impro03_F019,"Yea, totally. So when is it going to happen?",q,xxx
Ses02M_impro03_M022,"Well, we're thinking uh - we're thinking winter time, you know, we're going to do it in the winter and then maybe, you know, maybe",ans,xxx
Ses02M_impro03_M023,"I don't know either do a honeymoon like in the snow or fly down to like Australia, Southern Hemisphere, [GARBAGE] so we'll decide with that.",o,xxx
Ses02M_impro03_F020,"Ooh, that would be fun.",o,exc
Ses02M_impro03_F021,"Do you think you'll get a house or something, like you guys are looking to buy some place or",q,xxx
Ses02M_impro03_M024,"Yea, yea, I'm not too sure where yet I guess you know, I kind of got to figure some stuff out here first",ans,exc
Ses02M_impro03_F022,Yeah. [LAUGHTER],ag,xxx
Ses02M_impro03_M025,but like you know it's just - I guess we're just excited right now that we'll get to continue it together.,o,xxx
Ses02M_impro03_F023,"Oh my Gosh. I cannot believe you're getting married, that is so cool.",o,exc
Ses02M_impro03_M026,I know.,ag,exc
Ses02M_impro03_F024,"Golly, it just makes me all like romantic inside, like I really want that to happen to me. [LAUGHTER]",o,exc
Ses02M_impro03_M027,"Oh, it will, obviously you know. But I know it's something - I don't know, you never really think about it happening, like before hand.",ag,hap
Ses02M_impro03_F025,Did you have a good ring? You better have had a good ring.,q,xxx
Ses02M_impro03_M028,"Sure. Oh, yes.",ans,hap
Ses02M_impro03_F026,Good. The ring makes all the difference.,o,xxx
Ses02M_impro03_M029,You know I had my mom come along maybe help me out a little bit because she's got good taste. but,o,xxx
Ses02M_impro03_F027,"Oh, that's awesome.",o,xxx
Ses02M_impro03_M030,"Yes, well, Thanks, thanks. Thank you. yeah",g,exc
Ses02M_impro03_F028,"Yay, well congratulations, that's so cool. [BREATHING] I can't wait.",a,exc
Ses02M_impro03_M031,Hah.,oth,hap
Ses02M_impro04_M001,I don't know what I'm going to do about this; I mean,ans,fru
Ses02M_impro04_M002,"I have got to get a job, you know? Like-",s,fru
Ses02M_impro04_F001,"You've been doing a lot of work for it, right?",q,neu
Ses02M_impro04_M003,"Well, yea you know, I get my resumes and I mean I-",ans,fru
Ses02M_impro04_F002,"Right, so the fact you doing the best that you can is -",o,neu
Ses02M_impro04_M004,"I go out all the places I can, every place that'll give an interview you know.",s,fru
Ses02M_impro04_F003,"you know you shouldn't give yourself a hard time for that, it's the best you can.",o,neu
Ses02M_impro04_M005,"But it's been so long, like what - what am I - what am I waiting -- I should probably just do something else, or",o,fru
Ses02M_impro04_F004,"Well, but you care about what you do, right?",q,neu
Ses02M_impro04_M006,"I don't know, I mean why - why",q,fru
Ses02M_impro04_M007,"Yea, but it's - it's almost like it's not worth it you know, if I'm going to waste to have my life like trying to get a job, I mean once I actually do get the job it's like oh, retirement or something. I don't know, you know.",ans,fru
Ses02M_impro04_F005,"I understand that it's so frustrating but I know that you're here because you really want it you know and, and uh",o,neu
Ses02M_impro04_M008,"Well, and that's what I begin to question after a while is maybe I just don't want it, maybe it's not even worth it, you know, like",o,xxx
Ses02M_impro04_M009,"I don't even know if it's going to be worth it because I can't break myself in, you know like I can't - can't even get a foot in the door you know.",o,fru
Ses02M_impro04_F006,"Well, I mean you're still here you've tried for this long so I think that says something all in itself.",o,neu
Ses02M_impro04_M010,"Yea, it says I'm stupid enough to be trying this long and not move on somewhere else.",o,fru
Ses02M_impro04_F007,You are persistence. I mean that's important. that's,o,neu
Ses02M_impro04_M011,"I mean, I can't- I can't be persistent forever, you know, you can't not have a job forever, you know, I've got- I've got to do something, I've got to make money and get food on the table.",dag,fru
Ses02M_impro04_F008,"Well, you're talented so keep that in mind, you know, you shouldn't give yourself too hard of a time.",o,neu
Ses02M_impro04_M012,"I mean, maybe I'm not, you know. I don't have a job. Maybe - maybe I'm not as good as-as I thought I was and",o,fru
Ses02M_impro04_M013,I just got a whole skewed opinion on just how this is supposed to work out and,s,fru
Ses02M_impro04_F009,I'm sorry.,ap,sad
Ses02M_impro04_M014,"I don't know, it's just not, I don't know - I don't know what to do really, you know, I'm just thinking",s,sad
Ses02M_impro04_M015,"maybe - maybe take up painting, I don't know, you know.",o,fru
Ses02M_impro04_M016,"Do something that I don't have to go out and do something, stay at home, I don't know.",o,fru
Ses02M_impro04_M017,Seems like the only option at this point because obviously the outer world has just rejected me of all possible employment.,o,fru
Ses02M_impro04_F010,"That's- I mean. There are more factors then just whether you're good or not, you know what I mean like",o,neu
Ses02M_impro04_F011,"and the fact that you know there is always different types of things and what kind of people they want in the office and whether it's male or female or you know what I mean, like things are out of your control.",o,neu
Ses02M_impro04_F012,So you should take that in consideration rather than giving yourself such a hard time.,o,neu
Ses02M_impro04_M018,"I know, but I mean- if that's the - you know, I'm either like the worst at this or just the most unlucky person on the planet I mean this doesn't",o,fru
Ses02M_impro04_F013,"It might be the latter I don't know because you're not the worst, I mean you're great, you very talented at what you do.",o,xxx
Ses02M_impro04_M019,this doesn't happen to a normal person.,o,ang
Ses02M_impro04_F014,"You know and the fact you still here and still cooking, like it's good that you're thinking about it, that you're reconsidering.",o,neu
Ses02M_impro04_F015,"But like, just because you're considering why it's been so difficult doesn't mean you should just stop.",o,neu
Ses02M_impro04_M020,"I mean, I don't know, I don't see - I don't see any other way - any other way around it right now.",s,fru
Ses02M_impro04_F016,"Maybe you should take a little break from it, but I don't think you should stop.",o,neu
Ses02M_impro04_M021,What am I going to do on a break?,q,xxx
Ses02M_impro04_F017,"Get out of town or something, I mean you need - you need to clear your head 'cause you seem like you're really frustrated about it. I mean you need to like, be excited about you're doing, rather than, you know upset.",ans,xxx
Ses02M_impro04_M022,Right. Thanks for talking to me.,a,sad
Ses02M_impro05_M001,It seems that uh- my-my bag didn't make it out on the carousel.,s,neu
Ses02M_impro05_F001,"Oh, did you check? Did you make sure as it went around the second time that it-",q,neu
Ses02M_impro05_F003,"Actually I'm looking here at the information, the flight that you were on we had some trouble with some of the baggage, it looks like a few peoples' bags didn't make it through. Um, so-",s,neu
Ses02M_impro05_M003,Okay. So what-what do I have to get you know,q,neu
Ses02M_impro05_F004,"Well, you can fill out this paperwork um- and if for some reason it shows up, we can bring it to you, but-",ans,neu
Ses02M_impro05_M004,"For some reason, so you think it won't show up?",q,sur
Ses02M_impro05_F005,"Well, sometimes it's just late baggage or misplaced baggage and it comes out but it seems to be here and just I'm reading off of this that",ans,neu
Ses02M_impro05_F006,Uh- it didn't make it into the second plane so it looks like there - they don't actually know what happened to it.,s,neu
Ses02M_impro05_M005,What? What? How does that happen?,q,xxx
Ses02M_impro05_F007,"Um, well, sometimes there is just difficulties with loading on to the plane. Uh- There can be a theft or uh- some sort of you know mishap with a cart or something.",ans,neu
Ses02M_impro05_M006,I really - I really need that bag.,s,fru
Ses02M_impro05_F008,"I- I- I understand, but um.",ag,neu
Ses02M_impro05_M007,there are- I have important things in that bag. I've got,s,xxx
Ses02M_impro05_F009,Okay,ag,neu
Ses02M_impro05_M008,"I mean -- I've been away for a while and- and now I've- I've gifts for- for you know friends and family I mean, I got stuff in the there",s,fru
Ses02M_impro05_F010,Right.,b,neu
Ses02M_impro05_M009,It's worth a lot.,s,xxx
Ses02M_impro05_F011,"I understand that. Um- So I'm going to put down here that you looking for your baggage, but we actually can't, uh this bag is likely not going to show up so what we're going to do-",s,neu
Ses02M_impro05_M010,"Not going to show - well isn't like - wouldn't it just be at the airport, that, like, if it didn't get on the other plane",q,fru
Ses02M_impro05_M011,can they check there?,q,fru
Ses02M_impro05_F012,"Sometimes it gets stolen, sometimes it gets misplaced on another plane and",ans,neu
Ses02M_impro05_M012,on another-,b,xxx
Ses02M_impro05_F013,"they - they, it gets shipped to somewhere else and then it's stuck somewhere and then we have no way of tracking that.",s,neu
Ses02M_impro05_F014,So we'll- what we'll do,s,neu
Ses02M_impro05_M013,"But we have the tags on. I mean like it wouldn't you know, if it got stuck somewhere it's like well this is nobodies bag I mean maybe you know look on the tag and",o,ang
Ses02M_impro05_M014,see where it came from originally. I mean it seems like-,o,fru
Ses02M_impro05_F015,Right. Like I said sometimes a theft and things happen like that but we are willing to reim-reimburse you.,ag,neu
Ses02M_impro05_M015,Theft?,q,xxx
Ses02M_impro05_F016,"Um, so.",b,neu
Ses02M_impro05_M016,"Theft? Don't you know like all these people that are work - you keep like an eye on them, how can they get away with-",q,ang
Ses02M_impro05_F017,"We have very tight security but we -uh- there are times when we just can't uh make sure there aren't absolutely no human error, you know",ans,neu
Ses02M_impro05_F018,I'm sorry there is no guarantee on baggage.,ap,neu
Ses02M_impro05_M017,This is unbelievable. I've got,o,fru
Ses02M_impro05_M018,you don't realize the stuff that I've got in that - I really need to get the suitcase okay,s,ang
Ses02M_impro05_F019,"I understand, so-",ag,neu
Ses02M_impro05_M019,"so if it's back there or something, if there is something you can do",c,fru
Ses02M_impro05_M020,"I need you to tell me because I really need to get the bag, okay?",c,fru
Ses02M_impro05_F020,"all right, We've already checked back here for your baggage",s,neu
Ses02M_impro05_F021,and we will continue to look for it and because your paper-,s,neu
Ses02M_impro05_M021,You've already checked? Can you check again? [garbage],q,fru
Ses02M_impro05_F022,"I've already looked, thank you very much and because we've filled out paperwork if it shows up we will send it to you but otherwise what we can do is reimburse you for fifty dollar.",s,fru
Ses02M_impro05_M022,Fifty- fifty dollars? Come on you have got to be joking.,s,xxx
Ses02M_impro05_F023,"Well, it's- it's just sort of help with the fact uh that you lost some of your possessions and we rather do that than-",s,neu
Ses02M_impro05_M023,"Uh huh, yea, lost some of my possessions, yes, so if I lost maybe a shoe that was in the suitcase and like a carry-on",s,fru
Ses02M_impro05_M024,"that might be like fifty dollars okay, but this - I- [garbage] I had like thousands of dollars worth of stuff in that suitcase.",s,fru
Ses02M_impro05_F024,The airline can't afford to give you everything that is in that suitcase. and so-,s,neu
Ses02M_impro05_M025,The a- what? Talking about a core they can't afford it? I mean-,q,ang
Ses02M_impro05_F025,Well because lots of people get their baggage lost and we don't want to have false claims or anything like that so we have,ans,neu
Ses02M_impro05_F026,"we can give you fifty dollar to sort of make up for it, to compensate, and we can definitely let you know if it shows up but likely, more than likely-",s,neu
Ses02M_impro05_M026,I mean you're not helping me here. What do I have to do here? Do I need to sue the airline company is that what I should do,q,ang
Ses02M_impro05_M027,because this is ridiculous?,o,fru
Ses02M_impro05_F027,I'm sorry. I don't- I-,ap,xxx
Ses02M_impro05_F028,I don't believe you should sue the airline company but we do have a policy uh- in which we can reimburse you and that's all we can do and I'm sorry I've done everything I can-,s,fru
Ses02M_impro05_M028,All right. I'm sick- I'm sick of this all right. I'm sick of you and keep your fifty dollar.,o,fru
Ses02M_impro05_F029,There's other people waiting-,s,fru
Ses02M_impro05_F030,Fine.,ag,xxx
Ses02M_impro06_F001,"Oh my God. Oh my God, I'm so sorry.",ap,sur
Ses02M_impro06_M001,"yeah, I mean, you know, it was a -",s,sad
Ses02M_impro06_M003,"I mean at least she was home, she wasn't in the hospital anymore,",s,sad
Ses02M_impro06_F003,"Oh, man. I'm so sorry.",ap,sad
Ses02M_impro06_M004,"She was with- yeah  She was with Gary, and he said that she was just sitting there and went to sleep, closed her eyes, and that was it.",s,sad
Ses02M_impro06_F004,"It's going to be so rough, I'm sorry.",o,sad
Ses02M_impro06_F005,Yeah.,ag,sad
Ses02M_impro06_M007,"out to- out to dinner you know and do the troops to California, I mean.",s,sad
Ses02M_impro06_F006,Totally.,ag,sad
Ses02M_impro06_M008,"It's just that- I don't know, it's sort it's sort- of a weird thing you know",o,sad
Ses02M_impro06_F007,Yeah,b,sad
Ses02M_impro06_M009,"not being able to see anyone again, who knows where they really went, you know. I mean, I guess we can just hope that wherever they are now if it's anywhere that it's better I mean.",o,sad
Ses02M_impro06_F008,"Yes. Well, at least you have a lot of good memories.",ag,sad
Ses02M_impro06_M010,She was [garbage],s,sad
Ses02M_impro06_F009,"She really cared about you, you know.",o,sad
Ses02M_impro06_M011,"Yes, I mean she cared about all of us. She was great",o,sad
Ses02M_impro06_M012,so loving everybody you know.,o,sad
Ses02M_impro06_F010,And she was,s,sad
Ses02M_impro06_M013,"Gosh, I just hate I just hate to see her go.",o,sad
Ses02M_impro06_F011,Yeah.,b,sad
Ses02M_impro06_M014,We were all going take a trip to Europe you know.,s,sad
Ses02M_impro06_F012,Even if you still do she'll- she'll be there.,o,sad
Ses02M_impro06_M015,Yes.  [BREATHING] God.,ag,sad
Ses02M_impro06_F013,Are you going to be okay?,q,sad
Ses02M_impro06_M016,"I just -- I just don't get it, like there is just nothing you can do about it you know, it's like just out of your control and it",ans,sad
Ses02M_impro06_M017,"just makes it that much harder to deal 'cause as much as you want to, you know, make her better, see her not in any pain, it's like, just I don't know, just has a mind of its own.",o,sad
Ses02M_impro06_M018,Then she's gone.,s,sad
Ses02M_impro06_F014,"It's going to be okay, I promise.",o,sad
Ses02M_impro06_M019,"Well, you know I appreciate you coming over and talking to me, I mean it definitely helps",a,sad
Ses02M_impro06_F015,Sure,ag,sad
Ses02M_impro06_M020,to talk to somebody but,s,sad
Ses02M_impro06_F016,you shouldn't be alone,o,sad
Ses02M_impro06_M021,"It's just going to take a while, I think.",o,sad
Ses02M_impro06_F017,Yes.,ag,sad
Ses02M_impro06_M022,Ah.,b,sad
Ses02M_impro06_M023,Thank you.,g,sad
Ses02M_impro06_F018,Yes.,b,sad
Ses02M_impro07_M000,"[BREATHING] So, you know I've been hearing back from some colleges.",s,xxx
Ses02M_impro07_F000,"Oh, yeah? Have you gotten letters yet?",q,exc
Ses02M_impro07_M001,Yeah. And guess who accepted me?,q,xxx
Ses02M_impro07_F001,"Um, I don't know, where?",q,exc
Ses02M_impro07_M002,U.S.C..,ans,exc
Ses02M_impro07_F002,"Oh, U.S.C.? Oh my Gosh, that's awesome, that was your top choice, right?",q,sur
Ses02M_impro07_F003,"Oh my Gosh, that's so cool.",o,exc
Ses02M_impro07_M004,"God, I-I got this big packet you know, in the mail and it's like-",s,xxx
Ses02M_impro07_M005,"yes, this is [LAUGHTER], it says U.S.C., like registrar, I mean like, I got-I got some like little letters before you know, it's like oh rejection",s,xxx
Ses02M_impro07_F005,"Oh my Gosh, that's so cool.",o,exc
Ses02M_impro07_M006,"but big packet, big packet is nice",o,exc
Ses02M_impro07_F006,big packet is gotta be the real thing. yeah,ag,exc
Ses02M_impro07_M007,"So it's like, yes, rip it open and there it is big - oh, yes.",ag,exc
Ses02M_impro07_F008,That's so cool.,o,exc
Ses02M_impro07_M008,"Yeah. I know, I know.",ag,exc
Ses02M_impro07_M009,it was you know I wasn't too sure I mean you know it was kind of last minute for like the application,o,hap
Ses02M_impro07_M010,and everything like but,s,hap
Ses02M_impro07_F009,"Yeah, totally.",b,exc
Ses02M_impro07_M011,"it was good, yeah. I mean-",o,hap
Ses02M_impro07_M012,"I know, I know, yea. It'll be interesting you know, I've never -- I mean getting out of Vegas and everything but LA",o,xxx
Ses02M_impro07_M013,I'm looking forward to it.,o,exc
Ses02M_impro07_F011,So can we hang out?,q,exc
Ses02M_impro07_M014,"Hey, yes, you know that's - that's what I'm coming for.",ans,exc
Ses02M_impro07_F012,Yay.,ag,exc
Ses02M_impro07_M015,You're half the reason I'm going. [LAUGHTER],s,exc
Ses02M_impro07_F013,"Oh, yay. Thank you. [LAUGHTER].",a,exc
Ses02M_impro07_F014,No but that's an awesome school. That's so cool.,o,hap
Ses02M_impro07_M016,"I know ahh- yeah-, I'm definitely looking forward to it, and I mean they had a great football season last year",s,xxx
Ses02M_impro07_F015,"Oh, totally totally.",ag,hap
Ses02M_impro07_M017,"You know what I mean, I bet the home games, are just like nuts you know.",s,exc
Ses02M_impro07_F016,you get to like be a part of that.,s,hap
Ses02M_impro07_F017,"Like you get to be a part of that. Like the, like the- Like a cult.",s,hap
Ses02M_impro07_M018,What?,q,exc
Ses02M_impro07_M019,[LAUGHTER] I know. I mean part of-,ag,exc
Ses02M_impro07_F018,"[LAUGHTER] like a- like a- [LAUGHTER] No, but I mean like everywhere you go people know who you are.",o,hap
Ses02M_impro07_M020,Yeah. Right. A cult. I'm looking forward to being in the cult.,ag,exc
Ses02M_impro07_M021,"Right I know, like you, it won't hurt, I mean national champions last year, wow, you know",s,exc
Ses02M_impro07_M022,Maybe we'll do it again this year.,o,exc
Ses02M_impro07_F019,So you know what you are going to do there?,q,hap
Ses02M_impro07_M023,"What's that? ahh Well, you know I'm I'm thinking um I'm leaning towards like communications",s,hap
Ses02M_impro07_M024,"I-I don't know. Kind of a broad,",o,hap
Ses02M_impro07_F020,"Okay. They have a lot of good schools, right?",q,hap
Ses02M_impro07_M025,"yeah, I mean a lot-a lot  of good stuff oh, yeah, I mean it's- it's just a really good school; so really, whatever I pick I can't go wrong. I mean I'm just",ans,hap
Ses02M_impro07_M026,"I'm looking forward to getting there. I mean, God, the campus is cool, you know it's like all just very confined I mean just you know it's a college campus you know it's like",s,hap
Ses02M_impro07_F021,"Yes, it's intimate.",o,hap
Ses02M_impro07_M027,"It's college- oh my God it's college, [GARBAGE] so it's like crazy.",o,xxx
Ses02M_impro07_F022,I know. It's so cool.,ag,exc
Ses02M_impro07_M028,"Oh man. So, I don't know you know, we'll see - we'll see how it goes and, yeah, I'm looking forward to it",o,xxx
Ses02M_impro07_F023,"Fair for you, Wow, oh my Gosh.",o,exc
Ses02M_impro07_M029,I mean you got to - you got to show me the ropes 'cause I've never been there before so I mean you know your way around already and- [LAUGHTER],c,exc
Ses02M_impro07_F024,I will do the best I can.,o,hap
Ses02M_impro07_F025,"Well, there are all kinds of awesome secrets so you'll really enjoy it. It's really great. I'm so glad.",o,exc
Ses02M_impro07_M030,"Oh, alright.",ag,hap
Ses02M_impro07_M031,"I'm-I'm looking forward to that. [BREATHING] man, So yeah, I think I'm going to come out a little early so I mean I'll give you a call and we'll definitely-",s,exc
Ses02M_impro07_F026,Yay,b,exc
Ses02M_impro07_F027,"Okay. Yes, totally come visit",ag,exc
Ses02M_impro07_F028,"and we'll explore and you going to have such a good time, you're going to fit in so well, it's going to be awesome",o,hap
Ses02M_impro07_M032,"[LAUGHTER] Thanks, yes, thanks, yes That'll be cool.",ag,exc
Ses02M_impro07_F029,So Congratulations. That's awesome.,o,hap
Ses02M_impro08_M000,All right. Customer service this is Steve.,s,neu
Ses02M_impro08_F000,"Hi. Thank you so much, you're a real person, right, you're not like a recording?",q,exc
Ses02M_impro08_M001,"I'm a real person, yes.",ans,xxx
Ses02M_impro08_F001,"Okay. Before I get into it, um your menu or whatever like where you choose the different thing depending on the-",s,exc
Ses02M_impro08_F002,"it leads you around in circles, you can't, there is no way to like get to a real person if you don't already know how to get to there.",s,exc
Ses02M_impro08_M002,"Right. No, yes I know. It is-It is a little frustrating.",ag,neu
Ses02M_impro08_F003,"So is there any way to like bypass that because that is so, like I've been going around in circles",q,fru
Ses02M_impro08_F004,"like press nine, press zero, press back to the menu, like I can't get through to what I'm supposed to get through to.",s,fru
Ses02M_impro08_M004,"pretend like your on a rotary phone, goes straight through to a person.",s,neu
Ses02M_impro08_F005,"Okay. Oh, that would just make it so much better, 'cause I cannot handle it's just like oh, my God I can't sit here any longer and talk to this lady with this pleasant voice.",o,fru
Ses02M_impro08_M005,I know they don't tell you that kind of thing.,ag,neu
Ses02M_impro08_F006,"Sorry. Okay. Um-, yes",ap,neu
Ses02M_impro08_M006,Alright. Well you got me now.,ag,xxx
Ses02M_impro08_F007,"Thank you very much. Um  So I have a charge on my credit card that, um, isn't mine.",s,neu
Ses02M_impro08_F008,"Uh, I don't know where it came from and it's actually quite large, and I don't have the money for it so",s,neu
Ses02M_impro08_F009,it really freaks me out when I got my bill because it was like I don't -- I didn't spend this. This is not my charge.,s,fru
Ses02M_impro08_M007,"Yea. All right. Well, let me-let me look it up here for a second. Uh, so i think",s,neu
Ses02M_impro08_F010,"Okay, it was um- at the [GARBAGE] sorry, it was at a department store, I think it was Macy's or something",s,neu
Ses02M_impro08_M008,"Okay, Alright, yeah. I- I see it on here.",ag,neu
Ses02M_impro08_F011,"and it was like something like eight hundred dollars. I don't remember. It was just a lot and I have thing in front of me right now, but-",s,fru
Ses02M_impro08_M009,"All right. Well, you know that's, that's what we have all of our protection plans for and everything like that so I mean it's",s,neu
Ses02M_impro08_F012,Okay. So is there something I can do to get rid of it?,q,xxx
Ses02M_impro08_M010,it- it'll work out fine.,ans,neu
Ses02M_impro08_M011,"Yes, we'll get- we'll get rid of it right now. I mean just we're going to have to have you, um, submit something you know, we're going to have to have you mail something in for us, okay.",s,neu
Ses02M_impro08_M012,"So- So you can um find that application. You have the Internet, you can go to our website.",s,neu
Ses02M_impro08_F013,"Oh I can get the form right now? Oh, that'll be so much better.  Okay.",q,xxx
Ses02M_impro08_M013,Yeah. Yeah. You get the form right now. and- yeah,ans,neu
Ses02M_impro08_M014,"We could mail it to you as well, but-",s,neu
Ses02M_impro08_F014,-But online is faster I can do that.,s,xxx
Ses02M_impro08_M015,"Right. You can go online, print it out, and just fill out the form and um- send it to us um- you know,  regarding the grievance and-",s,neu
Ses02M_impro08_M016,and it'll get taken off um- no problem you know,s,neu
Ses02M_impro08_F015,Okay.,b,xxx
Ses02M_impro08_F016,Cause I-I just don't know how someone could have gotten my charge information,s,fru
Ses02M_impro08_F017,I mean I still have my card.,s,xxx
Ses02M_impro08_M017,Right. I mean we might,b,neu
Ses02M_impro08_M018,Okay.,b,neu
Ses02M_impro08_F018,So is there any- I mean what if they spend something again?,q,fea
Ses02M_impro08_M019,"Uh, I mean have you been shopping around on the Internet and stuff? I mean that you gave-",q,neu
Ses02M_impro08_F019,I did buy one thing on ebay I don't know that might-,ans,neu
Ses02M_impro08_M020,"Uh-ha, I mean usually sites are pretty well protected but sometimes I mean information gets out, so",s,neu
Ses02M_impro08_M021,so it is a little a little hard in that situation if you want -- you know you can -um- we can- we can issue another credit card.,o,neu
Ses02M_impro08_F020,"Oh, really?",q,sur
Ses02M_impro08_M022,"Yeah, yeah. Maybe we'll, uh-",ans,neu
Ses02M_impro08_F021,"Oh that'll be great 'cause I could just get a new number, would that be okay because that way I don't have to worry about it happening again?",o,xxx
Ses02M_impro08_M023,it's a different number and everything,s,neu
Ses02M_impro08_M024,Yeah. yeah.,ag,neu
Ses02M_impro08_M025,"Yes, um but  for- for that- for that charge we will need you to send something in but we can get you processed immediately for this, for this, for this new card. It still goes to the same address, right?",s,neu
Ses02M_impro08_F022,"Yes, absolutely.",ag,xxx
Ses02M_impro08_M026,Okay. All right. Then we'll get it sent out there. And,s,neu
Ses02M_impro08_F023,Great.,a,hap
Ses02M_impro08_M027,And you know just I mean be careful in the future if um,s,neu
Ses02M_impro08_F024,Yeah.,b,hap
Ses02M_impro08_M028,if you're ever online or anything like that I mean just make sure it's a secure site and,s,neu
Ses02M_impro08_M029,"and never you know, give it to anyone out, never even give out your number to any like unreliable company that you haven't heard of or anything like that, all right? Because, um, we want to- we definitely want to help you out, but-",s,neu
Ses02M_impro08_F025,"Right, right.",ag,neu
Ses02M_impro08_F026,"Okay, great.",a,neu
Ses02M_impro08_F027,"Yeah, totally.",ag,neu
Ses02M_impro08_M030,you know it gets- it gets difficult you know so Alright.,o,neu
Ses02M_impro08_F028,Well thank you so much. You've been very helpful. I really appreciate it.,o,hap
Ses02M_impro08_M031,"Alright Yes, I'm sorry for all the inconvenience but we'll get it taken care of.",ap,neu
Ses02M_impro08_F029,[BREATHING] Thank you.,g,xxx
Ses02M_impro08_F030,Thank you very much bye.,g,hap
Ses02M_script01_1_F001,How could he see it? I was the first one up he was still in bed.,q,xxx
Ses02M_script01_1_M001,He was out here when it broke.,ans,xxx
Ses02M_script01_1_F002,When?,q,xxx
Ses02M_script01_1_M002,About four this morning. I heard it cracking and I woke up and looked out. He was standing right here when it cracked.,ans,xxx
Ses02M_script01_1_F003,What was he doing out here at four in the morning?,q,xxx
Ses02M_script01_1_M003,I don't know. When it cracked he ran into the house and cried in the kitchen.,ans,sad
Ses02M_script01_1_F004,So you talked to him?,q,xxx
Ses02M_script01_1_M004,No. I figured it was best to leave him alone.,ans,sad
Ses02M_script01_1_F005,He cried hard?,q,xxx
Ses02M_script01_1_M005,I could hear him right through the floor in my room.,ans,sad
Ses02M_script01_1_F006,"What was he doing out here at that hour? He's dreaming about him again, he's walking around at night.",q,xxx
Ses02M_script01_1_M006,I guess he is.,ans,xxx
Ses02M_script01_1_F007,He's getting just like after he died. What is the meaning of that?,q,xxx
Ses02M_script01_1_M007,"I don't know the meaning of it, but I know one thing mom, we've made a terrible mistake with dad.",ans,xxx
Ses02M_script01_1_F008,What?,q,xxx
Ses02M_script01_1_M008,Being dishonest with him. I mean that sort of thing always pays off and now it's paying off.,ans,xxx
Ses02M_script01_1_F009,What do you mean dishonest?,q,xxx
Ses02M_script01_1_M009,You know that Larry is not coming back and I know it. Why do we allow him to go on thinking that we believe with him?,ans,fru
Ses02M_script01_1_F010,"What do you want to do, argue with him?",q,fru
Ses02M_script01_1_M010,"No I don't want to argue with him, but it's about time he realized that nobody believes Larry is alive anymore.",ans,fru
Ses02M_script01_1_M011,"Why -- why shouldn't he dream of him? Walk around, waiting for him at night I mean do we contradict him, do we say straight out that we don't have any hope anymore that we haven't had hope for years now?",q,fru
Ses02M_script01_1_F011,You can't say that to him.,ans,fru
Ses02M_script01_1_M012,We've got to say it to him.,dag,ang
Ses02M_script01_1_F012,"Can you prove it, how can you prove it?",q,fru
Ses02M_script01_1_M013,"For God sakes it's been three years, nobody comes back after three years, that's insane.",ans,ang
